"export-plots data (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"10/28/2021 20:38:18:835 -0300"

"MODEL SETTINGS"
"total-agents","turtle-shape","init-infected","%awareness-cte","%unawareness-cte","alpha-aw","alpha-unaw","decay-aw","decay-unaw","awareness-init","unawareness-init","freq-information","acceptance_rate_gov","init_info_time","network-probability","people-communication","gov-communication","inform-infected","acceptance_rate_fake_media"
"10000","""person""","10","0","0","0.2","0","0.6","0","0","0","1","1","0","0","true","true","true","1"

"""States"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1120","0","11000","true","""exposed""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""exposed""","true","0","1","25","1000"
"""infected""","true","0","1","15","1000"
"""immune""","true","0","1","5","1000"
"""dead""","true","0","1","0","1000"
"""susceptible""","true","0","1","65","1000"

"""exposed""",,,,"""infected""",,,,"""immune""",,,,"""dead""",,,,"""susceptible"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"871","0","15","true","871","0","0","true","871","0","5","true","871","0","25","true","871","1","35","true"
"872","0","15","true","872","0","0","true","872","0","5","true","872","0","25","true","872","1","35","true"
"873","0","15","true","873","0","0","true","873","0","5","true","873","0","25","true","873","1","35","true"
"874","0","15","true","874","0","0","true","874","0","5","true","874","0","25","true","874","1","35","true"
"875","0","15","true","875","0","0","true","875","0","5","true","875","0","25","true","875","1","35","true"
"876","0","15","true","876","0","0","true","876","0","5","true","876","0","25","true","876","1","35","true"
"877","0","15","true","877","0","0","true","877","0","5","true","877","0","25","true","877","1","35","true"
"878","0","15","true","878","0","0","true","878","0","5","true","878","0","25","true","878","1","35","true"
"879","0","15","true","879","0","0","true","879","0","5","true","879","0","25","true","879","1","35","true"
"880","0","15","true","880","0","0","true","880","0","5","true","880","0","25","true","880","1","35","true"
"881","0","15","true","881","0","0","true","881","0","5","true","881","0","25","true","881","1","35","true"
"882","0","15","true","882","0","0","true","882","0","5","true","882","0","25","true","882","1","35","true"
"883","0","15","true","883","0","0","true","883","0","5","true","883","0","25","true","883","1","35","true"
"884","0","15","true","884","0","0","true","884","0","5","true","884","0","25","true","884","1","35","true"
"885","0","15","true","885","0","0","true","885","0","5","true","885","0","25","true","885","1","35","true"
"886","0","15","true","886","0","0","true","886","0","5","true","886","0","25","true","886","1","35","true"
"887","0","15","true","887","0","0","true","887","0","5","true","887","0","25","true","887","1","35","true"
"888","0","15","true","888","0","0","true","888","0","5","true","888","0","25","true","888","1","35","true"
"889","0","15","true","889","0","0","true","889","0","5","true","889","0","25","true","889","1","35","true"
"890","0","15","true","890","0","0","true","890","0","5","true","890","0","25","true","890","1","35","true"
"891","0","15","true","891","0","0","true","891","0","5","true","891","0","25","true","891","1","35","true"
"892","0","15","true","892","0","0","true","892","0","5","true","892","0","25","true","892","1","35","true"
"893","0","15","true","893","0","0","true","893","0","5","true","893","0","25","true","893","1","35","true"
"894","0","15","true","894","0","0","true","894","0","5","true","894","0","25","true","894","1","35","true"
"895","0","15","true","895","0","0","true","895","0","5","true","895","0","25","true","895","1","35","true"
"896","0","15","true","896","0","0","true","896","0","5","true","896","0","25","true","896","1","35","true"
"897","0","15","true","897","0","0","true","897","0","5","true","897","0","25","true","897","1","35","true"
"898","0","15","true","898","0","0","true","898","0","5","true","898","0","25","true","898","1","35","true"
"899","0","15","true","899","0","0","true","899","0","5","true","899","0","25","true","899","1","35","true"
"900","0","15","true","900","0","0","true","900","0","5","true","900","0","25","true","900","1","35","true"
"901","0","15","true","901","0","0","true","901","0","5","true","901","0","25","true","901","1","35","true"
"902","0","15","true","902","0","0","true","902","0","5","true","902","0","25","true","902","1","35","true"
"903","0","15","true","903","0","0","true","903","0","5","true","903","0","25","true","903","1","35","true"
"904","0","15","true","904","0","0","true","904","0","5","true","904","0","25","true","904","1","35","true"
"905","0","15","true","905","0","0","true","905","0","5","true","905","0","25","true","905","1","35","true"
"906","0","15","true","906","0","0","true","906","0","5","true","906","0","25","true","906","1","35","true"
"907","0","15","true","907","0","0","true","907","0","5","true","907","0","25","true","907","1","35","true"
"908","0","15","true","908","0","0","true","908","0","5","true","908","0","25","true","908","1","35","true"
"909","0","15","true","909","0","0","true","909","0","5","true","909","0","25","true","909","1","35","true"
"910","0","15","true","910","0","0","true","910","0","5","true","910","0","25","true","910","1","35","true"
"911","0","15","true","911","0","0","true","911","0","5","true","911","0","25","true","911","1","35","true"
"912","0","15","true","912","0","0","true","912","0","5","true","912","0","25","true","912","1","35","true"
"913","0","15","true","913","0","0","true","913","0","5","true","913","0","25","true","913","1","35","true"
"914","0","15","true","914","0","0","true","914","0","5","true","914","0","25","true","914","1","35","true"
"915","0","15","true","915","0","0","true","915","0","5","true","915","0","25","true","915","1","35","true"
"916","0","15","true","916","0","0","true","916","0","5","true","916","0","25","true","916","1","35","true"
"917","0","15","true","917","0","0","true","917","0","5","true","917","0","25","true","917","1","35","true"
"918","0","15","true","918","0","0","true","918","0","5","true","918","0","25","true","918","1","35","true"
"919","0","15","true","919","0","0","true","919","0","5","true","919","0","25","true","919","1","35","true"
"920","0","15","true","920","0","0","true","920","0","5","true","920","0","25","true","920","1","35","true"
"921","0","15","true","921","0","0","true","921","0","5","true","921","0","25","true","921","1","35","true"
"922","0","15","true","922","0","0","true","922","0","5","true","922","0","25","true","922","1","35","true"
"923","0","15","true","923","0","0","true","923","0","5","true","923","0","25","true","923","1","35","true"
"924","0","15","true","924","0","0","true","924","0","5","true","924","0","25","true","924","1","35","true"
"925","0","15","true","925","0","0","true","925","0","5","true","925","0","25","true","925","1","35","true"
"926","0","15","true","926","0","0","true","926","0","5","true","926","0","25","true","926","1","35","true"
"927","0","15","true","927","0","0","true","927","0","5","true","927","0","25","true","927","1","35","true"
"928","0","15","true","928","0","0","true","928","0","5","true","928","0","25","true","928","1","35","true"
"929","0","15","true","929","0","0","true","929","0","5","true","929","0","25","true","929","1","35","true"
"930","0","15","true","930","0","0","true","930","0","5","true","930","0","25","true","930","1","35","true"
"931","0","15","true","931","0","0","true","931","0","5","true","931","0","25","true","931","1","35","true"
"932","0","15","true","932","0","0","true","932","0","5","true","932","0","25","true","932","1","35","true"
"933","0","15","true","933","0","0","true","933","0","5","true","933","0","25","true","933","1","35","true"
"934","0","15","true","934","0","0","true","934","0","5","true","934","0","25","true","934","1","35","true"
"935","0","15","true","935","0","0","true","935","0","5","true","935","0","25","true","935","1","35","true"
"936","0","15","true","936","0","0","true","936","0","5","true","936","0","25","true","936","1","35","true"
"937","0","15","true","937","0","0","true","937","0","5","true","937","0","25","true","937","1","35","true"
"938","0","15","true","938","0","0","true","938","0","5","true","938","0","25","true","938","1","35","true"
"939","0","15","true","939","0","0","true","939","0","5","true","939","0","25","true","939","1","35","true"
"940","0","15","true","940","0","0","true","940","0","5","true","940","0","25","true","940","1","35","true"
"941","0","15","true","941","0","0","true","941","0","5","true","941","0","25","true","941","1","35","true"
"942","0","15","true","942","0","0","true","942","0","5","true","942","0","25","true","942","1","35","true"
"943","0","15","true","943","0","0","true","943","0","5","true","943","0","25","true","943","1","35","true"
"944","0","15","true","944","0","0","true","944","0","5","true","944","0","25","true","944","1","35","true"
"945","0","15","true","945","0","0","true","945","0","5","true","945","0","25","true","945","1","35","true"
"946","0","15","true","946","0","0","true","946","0","5","true","946","0","25","true","946","1","35","true"
"947","0","15","true","947","0","0","true","947","0","5","true","947","0","25","true","947","1","35","true"
"948","0","15","true","948","0","0","true","948","0","5","true","948","0","25","true","948","1","35","true"
"949","0","15","true","949","0","0","true","949","0","5","true","949","0","25","true","949","1","35","true"
"950","0","15","true","950","0","0","true","950","0","5","true","950","0","25","true","950","1","35","true"
"951","0","15","true","951","0","0","true","951","0","5","true","951","0","25","true","951","1","35","true"
"952","0","15","true","952","0","0","true","952","0","5","true","952","0","25","true","952","1","35","true"
"953","0","15","true","953","0","0","true","953","0","5","true","953","0","25","true","953","1","35","true"
"954","0","15","true","954","0","0","true","954","0","5","true","954","0","25","true","954","1","35","true"
"955","0","15","true","955","0","0","true","955","0","5","true","955","0","25","true","955","1","35","true"
"956","0","15","true","956","0","0","true","956","0","5","true","956","0","25","true","956","1","35","true"
"957","0","15","true","957","0","0","true","957","0","5","true","957","0","25","true","957","1","35","true"
"958","0","15","true","958","0","0","true","958","0","5","true","958","0","25","true","958","1","35","true"
"959","0","15","true","959","0","0","true","959","0","5","true","959","0","25","true","959","1","35","true"
"960","0","15","true","960","0","0","true","960","0","5","true","960","0","25","true","960","1","35","true"
"961","0","15","true","961","0","0","true","961","0","5","true","961","0","25","true","961","1","35","true"
"962","0","15","true","962","0","0","true","962","0","5","true","962","0","25","true","962","1","35","true"
"963","0","15","true","963","0","0","true","963","0","5","true","963","0","25","true","963","1","35","true"
"964","0","15","true","964","0","0","true","964","0","5","true","964","0","25","true","964","1","35","true"
"965","0","15","true","965","0","0","true","965","0","5","true","965","0","25","true","965","1","35","true"
"966","0","15","true","966","0","0","true","966","0","5","true","966","0","25","true","966","1","35","true"
"967","0","15","true","967","0","0","true","967","0","5","true","967","0","25","true","967","1","35","true"
"968","0","15","true","968","0","0","true","968","0","5","true","968","0","25","true","968","1","35","true"
"969","0","15","true","969","0","0","true","969","0","5","true","969","0","25","true","969","1","35","true"
"970","0","15","true","970","0","0","true","970","0","5","true","970","0","25","true","970","1","35","true"
"971","0","15","true","971","0","0","true","971","0","5","true","971","0","25","true","971","1","35","true"
"972","0","15","true","972","0","0","true","972","0","5","true","972","0","25","true","972","1","35","true"
"973","0","15","true","973","0","0","true","973","0","5","true","973","0","25","true","973","1","35","true"
"974","0","15","true","974","0","0","true","974","0","5","true","974","0","25","true","974","1","35","true"
"975","0","15","true","975","0","0","true","975","0","5","true","975","0","25","true","975","1","35","true"
"976","0","15","true","976","0","0","true","976","0","5","true","976","0","25","true","976","1","35","true"
"977","0","15","true","977","0","0","true","977","0","5","true","977","0","25","true","977","1","35","true"
"978","0","15","true","978","0","0","true","978","0","5","true","978","0","25","true","978","1","35","true"
"979","0","15","true","979","0","0","true","979","0","5","true","979","0","25","true","979","1","35","true"
"980","0","15","true","980","0","0","true","980","0","5","true","980","0","25","true","980","1","35","true"
"981","0","15","true","981","0","0","true","981","0","5","true","981","0","25","true","981","1","35","true"
"982","0","15","true","982","0","0","true","982","0","5","true","982","0","25","true","982","1","35","true"
"983","0","15","true","983","0","0","true","983","0","5","true","983","0","25","true","983","1","35","true"
"984","0","15","true","984","0","0","true","984","0","5","true","984","0","25","true","984","1","35","true"
"985","0","15","true","985","0","0","true","985","0","5","true","985","0","25","true","985","1","35","true"
"986","0","15","true","986","0","0","true","986","0","5","true","986","0","25","true","986","1","35","true"
"987","0","15","true","987","0","0","true","987","0","5","true","987","0","25","true","987","1","35","true"
"988","0","15","true","988","0","0","true","988","0","5","true","988","0","25","true","988","1","35","true"
"989","0","15","true","989","0","0","true","989","0","5","true","989","0","25","true","989","1","35","true"
"990","0","15","true","990","0","0","true","990","0","5","true","990","0","25","true","990","1","35","true"
"991","0","15","true","991","0","0","true","991","0","5","true","991","0","25","true","991","1","35","true"
"992","0","15","true","992","0","0","true","992","0","5","true","992","0","25","true","992","1","35","true"
"993","0","15","true","993","0","0","true","993","0","5","true","993","0","25","true","993","1","35","true"
"994","0","15","true","994","0","0","true","994","0","5","true","994","0","25","true","994","1","35","true"
"995","0","15","true","995","0","0","true","995","0","5","true","995","0","25","true","995","1","35","true"
"996","0","15","true","996","0","0","true","996","0","5","true","996","0","25","true","996","1","35","true"
"997","0","15","true","997","0","0","true","997","0","5","true","997","0","25","true","997","1","35","true"
"998","0","15","true","998","0","0","true","998","0","5","true","998","0","25","true","998","1","35","true"
"999","0","15","true","999","0","0","true","999","0","5","true","999","0","25","true","999","1","35","true"
"1000","0","15","true","1000","0","0","true","1000","0","5","true","1000","0","25","true","1000","1","35","true"

"""f"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1120","0","1.5","true","""f""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""f""","true","0","1","0","1000"

"""f"""
"x","y","color","pen down?"
"0","0","0","true"
"1","0","0","true"
"2","0","0","true"
"3","0","0","true"
"4","0","0","true"
"5","0","0","true"
"6","0","0","true"
"7","0","0","true"
"8","0","0","true"
"9","0","0","true"
"10","0","0","true"
"11","0","0","true"
"12","0","0","true"
"13","0","0","true"
"14","0","0","true"
"15","0","0","true"
"16","0","0","true"
"17","0","0","true"
"18","0","0","true"
"19","0","0","true"
"20","0","0","true"
"21","0","0","true"
"22","0","0","true"
"23","0","0","true"
"24","0","0","true"
"25","0","0","true"
"26","0","0","true"
"27","0","0","true"
"28","0","0","true"
"29","0","0","true"
"30","0","0","true"
"31","0","0","true"
"32","0","0","true"
"33","0","0","true"
"34","0","0","true"
"35","0","0","true"
"36","0","0","true"
"37","0","0","true"
"38","0","0","true"
"39","0","0","true"
"40","0","0","true"
"41","0","0","true"
"42","0","0","true"
"43","0","0","true"
"44","0","0","true"
"45","0","0","true"
"46","0","0","true"
"47","0","0","true"
"48","0","0","true"
"49","0","0","true"
"50","0","0","true"
"51","0","0","true"
"52","0","0","true"
"53","0","0","true"
"54","0","0","true"
"55","0","0","true"
"56","0","0","true"
"57","0","0","true"
"58","0","0","true"
"59","0","0","true"
"60","0","0","true"
"61","0","0","true"
"62","0","0","true"
"63","0","0","true"
"64","0","0","true"
"65","0","0","true"
"66","0","0","true"
"67","0","0","true"
"68","0","0","true"
"69","0","0","true"
"70","0","0","true"
"71","0","0","true"
"72","0","0","true"
"73","0","0","true"
"74","0","0","true"
"75","0","0","true"
"76","0","0","true"
"77","0","0","true"
"78","0","0","true"
"79","0","0","true"
"80","0","0","true"
"81","0","0","true"
"82","0","0","true"
"83","0","0","true"
"84","0","0","true"
"85","0","0","true"
"86","0","0","true"
"87","0","0","true"
"88","0","0","true"
"89","0","0","true"
"90","0","0","true"
"91","0","0","true"
"92","0","0","true"
"93","0","0","true"
"94","0","0","true"
"95","0","0","true"
"96","0","0","true"
"97","0","0","true"
"98","0","0","true"
"99","0","0","true"
"100","0","0","true"
"101","0","0","true"
"102","0","0","true"
"103","0","0","true"
"104","0","0","true"
"105","0","0","true"
"106","0","0","true"
"107","0","0","true"
"108","0","0","true"
"109","0","0","true"
"110","0","0","true"
"111","0","0","true"
"112","0","0","true"
"113","0","0","true"
"114","0","0","true"
"115","0","0","true"
"116","0","0","true"
"117","0","0","true"
"118","0","0","true"
"119","0","0","true"
"120","0","0","true"
"121","0","0","true"
"122","0","0","true"
"123","0","0","true"
"124","0","0","true"
"125","0","0","true"
"126","0","0","true"
"127","0","0","true"
"128","0","0","true"
"129","0","0","true"
"130","0","0","true"
"131","0","0","true"
"132","0","0","true"
"133","0","0","true"
"134","0","0","true"
"135","0","0","true"
"136","0","0","true"
"137","0","0","true"
"138","0","0","true"
"139","0","0","true"
"140","0","0","true"
"141","0","0","true"
"142","0","0","true"
"143","0","0","true"
"144","0","0","true"
"145","0","0","true"
"146","0","0","true"
"147","0","0","true"
"148","0","0","true"
"149","0","0","true"
"150","0","0","true"
"151","0","0","true"
"152","0","0","true"
"153","0","0","true"
"154","0","0","true"
"155","0","0","true"
"156","0","0","true"
"157","0","0","true"
"158","0","0","true"
"159","0","0","true"
"160","0","0","true"
"161","0","0","true"
"162","0","0","true"
"163","0","0","true"
"164","0","0","true"
"165","0","0","true"
"166","0","0","true"
"167","0","0","true"
"168","0","0","true"
"169","0","0","true"
"170","0","0","true"
"171","0","0","true"
"172","0","0","true"
"173","0","0","true"
"174","0","0","true"
"175","0","0","true"
"176","0","0","true"
"177","0","0","true"
"178","0","0","true"
"179","0","0","true"
"180","0","0","true"
"181","0","0","true"
"182","0","0","true"
"183","0","0","true"
"184","0","0","true"
"185","0","0","true"
"186","0","0","true"
"187","0","0","true"
"188","0","0","true"
"189","0","0","true"
"190","0","0","true"
"191","0","0","true"
"192","0","0","true"
"193","0","0","true"
"194","0","0","true"
"195","0","0","true"
"196","0","0","true"
"197","0","0","true"
"198","0","0","true"
"199","0","0","true"
"200","0","0","true"
"201","0","0","true"
"202","0","0","true"
"203","0","0","true"
"204","0","0","true"
"205","0","0","true"
"206","0","0","true"
"207","0","0","true"
"208","0","0","true"
"209","0","0","true"
"210","0","0","true"
"211","0","0","true"
"212","0","0","true"
"213","0","0","true"
"214","0","0","true"
"215","0","0","true"
"216","0","0","true"
"217","0","0","true"
"218","0","0","true"
"219","0","0","true"
"220","0","0","true"
"221","0","0","true"
"222","0","0","true"
"223","0","0","true"
"224","0","0","true"
"225","0","0","true"
"226","0","0","true"
"227","0","0","true"
"228","0","0","true"
"229","0","0","true"
"230","0","0","true"
"231","0","0","true"
"232","0","0","true"
"233","0","0","true"
"234","0","0","true"
"235","0","0","true"
"236","0","0","true"
"237","0","0","true"
"238","0","0","true"
"239","0","0","true"
"240","0","0","true"
"241","0","0","true"
"242","0","0","true"
"243","0","0","true"
"244","0","0","true"
"245","0","0","true"
"246","0","0","true"
"247","0","0","true"
"248","0","0","true"
"249","0","0","true"
"250","0","0","true"
"251","0","0","true"
"252","0","0","true"
"253","0","0","true"
"254","0","0","true"
"255","0","0","true"
"256","0","0","true"
"257","0","0","true"
"258","0","0","true"
"259","0","0","true"
"260","0","0","true"
"261","0","0","true"
"262","0","0","true"
"263","0","0","true"
"264","0","0","true"
"265","0","0","true"
"266","0","0","true"
"267","0","0","true"
"268","0","0","true"
"269","0","0","true"
"270","0","0","true"
"271","0","0","true"
"272","0","0","true"
"273","0","0","true"
"274","0","0","true"
"275","0","0","true"
"276","0","0","true"
"277","0","0","true"
"278","0","0","true"
"279","0","0","true"
"280","0","0","true"
"281","0","0","true"
"282","0","0","true"
"283","0","0","true"
"284","0","0","true"
"285","0","0","true"
"286","0","0","true"
"287","0","0","true"
"288","0","0","true"
"289","0","0","true"
"290","0","0","true"
"291","0","0","true"
"292","0","0","true"
"293","0","0","true"
"294","0","0","true"
"295","0","0","true"
"296","0","0","true"
"297","0","0","true"
"298","0","0","true"
"299","0","0","true"
"300","0","0","true"
"301","0","0","true"
"302","0","0","true"
"303","0","0","true"
"304","0","0","true"
"305","0","0","true"
"306","0","0","true"
"307","0","0","true"
"308","0","0","true"
"309","0","0","true"
"310","0","0","true"
"311","0","0","true"
"312","0","0","true"
"313","0","0","true"
"314","0","0","true"
"315","0","0","true"
"316","0","0","true"
"317","0","0","true"
"318","0","0","true"
"319","0","0","true"
"320","0","0","true"
"321","0","0","true"
"322","0","0","true"
"323","0","0","true"
"324","0","0","true"
"325","0","0","true"
"326","0","0","true"
"327","0","0","true"
"328","0","0","true"
"329","0","0","true"
"330","0","0","true"
"331","0","0","true"
"332","0","0","true"
"333","0","0","true"
"334","0","0","true"
"335","0","0","true"
"336","0","0","true"
"337","0","0","true"
"338","0","0","true"
"339","0","0","true"
"340","0","0","true"
"341","0","0","true"
"342","0","0","true"
"343","0","0","true"
"344","0","0","true"
"345","0","0","true"
"346","0","0","true"
"347","0","0","true"
"348","0","0","true"
"349","0","0","true"
"350","0","0","true"
"351","0","0","true"
"352","0","0","true"
"353","0","0","true"
"354","0","0","true"
"355","0","0","true"
"356","0","0","true"
"357","0","0","true"
"358","0","0","true"
"359","0","0","true"
"360","0","0","true"
"361","0","0","true"
"362","0","0","true"
"363","0","0","true"
"364","0","0","true"
"365","0","0","true"
"366","0","0","true"
"367","0","0","true"
"368","0","0","true"
"369","0","0","true"
"370","0","0","true"
"371","0","0","true"
"372","0","0","true"
"373","0","0","true"
"374","0","0","true"
"375","0","0","true"
"376","0","0","true"
"377","0","0","true"
"378","0","0","true"
"379","0","0","true"
"380","0","0","true"
"381","0","0","true"
"382","0","0","true"
"383","0","0","true"
"384","0","0","true"
"385","0","0","true"
"386","0","0","true"
"387","0","0","true"
"388","0","0","true"
"389","0","0","true"
"390","0","0","true"
"391","0","0","true"
"392","0","0","true"
"393","0","0","true"
"394","0","0","true"
"395","0","0","true"
"396","0","0","true"
"397","0","0","true"
"398","0","0","true"
"399","0","0","true"
"400","0","0","true"
"401","0","0","true"
"402","0","0","true"
"403","0","0","true"
"404","0","0","true"
"405","0","0","true"
"406","0","0","true"
"407","0","0","true"
"408","0","0","true"
"409","0","0","true"
"410","0","0","true"
"411","0","0","true"
"412","0","0","true"
"413","0","0","true"
"414","0","0","true"
"415","0","0","true"
"416","0","0","true"
"417","0","0","true"
"418","0","0","true"
"419","0","0","true"
"420","0","0","true"
"421","0","0","true"
"422","0","0","true"
"423","0","0","true"
"424","0","0","true"
"425","0","0","true"
"426","0","0","true"
"427","0","0","true"
"428","0","0","true"
"429","0","0","true"
"430","0","0","true"
"431","0","0","true"
"432","0","0","true"
"433","0","0","true"
"434","0","0","true"
"435","0","0","true"
"436","0","0","true"
"437","0","0","true"
"438","0","0","true"
"439","0","0","true"
"440","0","0","true"
"441","0","0","true"
"442","0","0","true"
"443","0","0","true"
"444","0","0","true"
"445","0","0","true"
"446","0","0","true"
"447","0","0","true"
"448","0","0","true"
"449","0","0","true"
"450","0","0","true"
"451","0","0","true"
"452","0","0","true"
"453","0","0","true"
"454","0","0","true"
"455","0","0","true"
"456","0","0","true"
"457","0","0","true"
"458","0","0","true"
"459","0","0","true"
"460","0","0","true"
"461","0","0","true"
"462","0","0","true"
"463","0","0","true"
"464","0","0","true"
"465","0","0","true"
"466","0","0","true"
"467","0","0","true"
"468","0","0","true"
"469","0","0","true"
"470","0","0","true"
"471","0","0","true"
"472","0","0","true"
"473","0","0","true"
"474","0","0","true"
"475","0","0","true"
"476","0","0","true"
"477","0","0","true"
"478","0","0","true"
"479","0","0","true"
"480","0","0","true"
"481","0","0","true"
"482","0","0","true"
"483","0","0","true"
"484","0","0","true"
"485","0","0","true"
"486","0","0","true"
"487","0","0","true"
"488","0","0","true"
"489","0","0","true"
"490","0","0","true"
"491","0","0","true"
"492","0","0","true"
"493","0","0","true"
"494","0","0","true"
"495","0","0","true"
"496","0","0","true"
"497","0","0","true"
"498","0","0","true"
"499","0","0","true"
"500","0","0","true"
"501","0","0","true"
"502","0","0","true"
"503","0","0","true"
"504","0","0","true"
"505","0","0","true"
"506","0","0","true"
"507","0","0","true"
"508","0","0","true"
"509","0","0","true"
"510","0","0","true"
"511","0","0","true"
"512","0","0","true"
"513","0","0","true"
"514","0","0","true"
"515","0","0","true"
"516","0","0","true"
"517","0","0","true"
"518","0","0","true"
"519","0","0","true"
"520","0","0","true"
"521","0","0","true"
"522","0","0","true"
"523","0","0","true"
"524","0","0","true"
"525","0","0","true"
"526","0","0","true"
"527","0","0","true"
"528","0","0","true"
"529","0","0","true"
"530","0","0","true"
"531","0","0","true"
"532","0","0","true"
"533","0","0","true"
"534","0","0","true"
"535","0","0","true"
"536","0","0","true"
"537","0","0","true"
"538","0","0","true"
"539","0","0","true"
"540","0","0","true"
"541","0","0","true"
"542","0","0","true"
"543","0","0","true"
"544","0","0","true"
"545","0","0","true"
"546","0","0","true"
"547","0","0","true"
"548","0","0","true"
"549","0","0","true"
"550","0","0","true"
"551","0","0","true"
"552","0","0","true"
"553","0","0","true"
"554","0","0","true"
"555","0","0","true"
"556","0","0","true"
"557","0","0","true"
"558","0","0","true"
"559","0","0","true"
"560","0","0","true"
"561","0","0","true"
"562","0","0","true"
"563","0","0","true"
"564","0","0","true"
"565","0","0","true"
"566","0","0","true"
"567","0","0","true"
"568","0","0","true"
"569","0","0","true"
"570","0","0","true"
"571","0","0","true"
"572","0","0","true"
"573","0","0","true"
"574","0","0","true"
"575","0","0","true"
"576","0","0","true"
"577","0","0","true"
"578","0","0","true"
"579","0","0","true"
"580","0","0","true"
"581","0","0","true"
"582","0","0","true"
"583","0","0","true"
"584","0","0","true"
"585","0","0","true"
"586","0","0","true"
"587","0","0","true"
"588","0","0","true"
"589","0","0","true"
"590","0","0","true"
"591","0","0","true"
"592","0","0","true"
"593","0","0","true"
"594","0","0","true"
"595","0","0","true"
"596","0","0","true"
"597","0","0","true"
"598","0","0","true"
"599","0","0","true"
"600","0","0","true"
"601","0","0","true"
"602","0","0","true"
"603","0","0","true"
"604","0","0","true"
"605","0","0","true"
"606","0","0","true"
"607","0","0","true"
"608","0","0","true"
"609","0","0","true"
"610","0","0","true"
"611","0","0","true"
"612","0","0","true"
"613","0","0","true"
"614","0","0","true"
"615","0","0","true"
"616","0","0","true"
"617","0","0","true"
"618","0","0","true"
"619","0","0","true"
"620","0","0","true"
"621","0","0","true"
"622","0","0","true"
"623","0","0","true"
"624","0","0","true"
"625","0","0","true"
"626","0","0","true"
"627","0","0","true"
"628","0","0","true"
"629","0","0","true"
"630","0","0","true"
"631","0","0","true"
"632","0","0","true"
"633","0","0","true"
"634","0","0","true"
"635","0","0","true"
"636","0","0","true"
"637","0","0","true"
"638","0","0","true"
"639","0","0","true"
"640","0","0","true"
"641","0","0","true"
"642","0","0","true"
"643","0","0","true"
"644","0","0","true"
"645","0","0","true"
"646","0","0","true"
"647","0","0","true"
"648","0","0","true"
"649","0","0","true"
"650","0","0","true"
"651","0","0","true"
"652","0","0","true"
"653","0","0","true"
"654","0","0","true"
"655","0","0","true"
"656","0","0","true"
"657","0","0","true"
"658","0","0","true"
"659","0","0","true"
"660","0","0","true"
"661","0","0","true"
"662","0","0","true"
"663","0","0","true"
"664","0","0","true"
"665","0","0","true"
"666","0","0","true"
"667","0","0","true"
"668","0","0","true"
"669","0","0","true"
"670","0","0","true"
"671","0","0","true"
"672","0","0","true"
"673","0","0","true"
"674","0","0","true"
"675","0","0","true"
"676","0","0","true"
"677","0","0","true"
"678","0","0","true"
"679","0","0","true"
"680","0","0","true"
"681","0","0","true"
"682","0","0","true"
"683","0","0","true"
"684","0","0","true"
"685","0","0","true"
"686","0","0","true"
"687","0","0","true"
"688","0","0","true"
"689","0","0","true"
"690","0","0","true"
"691","0","0","true"
"692","0","0","true"
"693","0","0","true"
"694","0","0","true"
"695","0","0","true"
"696","0","0","true"
"697","0","0","true"
"698","0","0","true"
"699","0","0","true"
"700","0","0","true"
"701","0","0","true"
"702","0","0","true"
"703","0","0","true"
"704","0","0","true"
"705","0","0","true"
"706","0","0","true"
"707","0","0","true"
"708","0","0","true"
"709","0","0","true"
"710","0","0","true"
"711","0","0","true"
"712","0","0","true"
"713","0","0","true"
"714","0","0","true"
"715","0","0","true"
"716","0","0","true"
"717","0","0","true"
"718","0","0","true"
"719","0","0","true"
"720","0","0","true"
"721","0","0","true"
"722","0","0","true"
"723","0","0","true"
"724","0","0","true"
"725","0","0","true"
"726","0","0","true"
"727","0","0","true"
"728","0","0","true"
"729","0","0","true"
"730","0","0","true"
"731","0","0","true"
"732","0","0","true"
"733","0","0","true"
"734","0","0","true"
"735","0","0","true"
"736","0","0","true"
"737","0","0","true"
"738","0","0","true"
"739","0","0","true"
"740","0","0","true"
"741","0","0","true"
"742","0","0","true"
"743","0","0","true"
"744","0","0","true"
"745","0","0","true"
"746","0","0","true"
"747","0","0","true"
"748","0","0","true"
"749","0","0","true"
"750","0","0","true"
"751","0","0","true"
"752","0","0","true"
"753","0","0","true"
"754","0","0","true"
"755","0","0","true"
"756","0","0","true"
"757","0","0","true"
"758","0","0","true"
"759","0","0","true"
"760","0","0","true"
"761","0","0","true"
"762","0","0","true"
"763","0","0","true"
"764","0","0","true"
"765","0","0","true"
"766","0","0","true"
"767","0","0","true"
"768","0","0","true"
"769","0","0","true"
"770","0","0","true"
"771","0","0","true"
"772","0","0","true"
"773","0","0","true"
"774","0","0","true"
"775","0","0","true"
"776","0","0","true"
"777","0","0","true"
"778","0","0","true"
"779","0","0","true"
"780","0","0","true"
"781","0","0","true"
"782","0","0","true"
"783","0","0","true"
